"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1772192427023245340","Mon Mar 25 09:22:55 +0000 2024","7","Lah lah lah gimana ini..... Dewan Perwakilan Rakyat (DPR) disebut enggan pindah ke Ibu Kota Nusantara (IKN). Hal tersebut didasari oleh usulan DPR ke pemerintah yang ingin ada ketetapan khusus Jakarta menjadi daerah khusus ibu kota legislatif. Hal ini disampaikan oleh https://t.co/jgmc7nxhFY","1772192427023245340","https://pbs.twimg.com/amplify_video_thumb/1772192345473318912/img/7JynhaZL_GtIWxwZ.jpg","","in","Indonesia","0","3","0","https://twitter.com/Prambors/status/1772192427023245340","34149837","Prambors"
"1772183246891036890","Mon Mar 25 08:46:27 +0000 2024","1","Genap sepekan Otorita Ibu Kota Negara (OIKN) mencabut surat pengusiran warga kawasan IKN mendapat surat kedua. Surat bernomor S-107/Bdn-BTI/PPU/III/2024 dengan kop Badan Bank Tanah itu berisi rencana untuk melakukan pembersihan seluruh bangunan dan tanaman...","1772183252540731863","","betahita_id","in","Jakarta Capital Region","0","1","0","https://twitter.com/betahita_id/status/1772183252540731863","852414039351214080","betahita_id"
"1772143879334379769","Mon Mar 25 06:10:00 +0000 2024","3","Daftar 5 Negara yang Pindahkan Ibu Kota dengan Biaya Mahal IKN Nomor Berapa? https://t.co/uIIyWGOGaN","1772143879334379769","","","in","Indonesia","0","0","1","https://twitter.com/democrazymedia/status/1772143879334379769","1243804423001763841","democrazymedia"
"1772115124784169095","Mon Mar 25 04:15:44 +0000 2024","0"," Ibu Kota Negara tapi udah pindah depok aja aneh apalagi abis ini ada ikn ","1772115124784169095","","","in","hey you, yes you.","0","0","0","https://twitter.com/skyistheleebit/status/1772115124784169095","1271185135392534529","skyistheleebit"
"1772092517603012752","Mon Mar 25 02:45:54 +0000 2024","2","https://t.co/qjkwY1aqAN PPU Personil Satuan Tugas Operasi Nusantara Mahakam Polda Kaltim melaksanakan Patroli Kamtibmas secara intensif serta pengamanan di beberapa titik penting di kawasan Ibu Kota Negara (IKN). Seni (25/03/24). https://t.co/J8Offn89VP","1772092517603012752","https://pbs.twimg.com/media/GJe8wGwbIAAKXOI.jpg","","in","Balikpapan, Indonesia","0","0","0","https://twitter.com/Poldakaltim/status/1772092517603012752","226140504","Poldakaltim"
"1772090703482626402","Mon Mar 25 02:38:42 +0000 2024","0","Data Potensi Proyek di Ibu Kota Nusantara (IKN) 2022-2024 https://t.co/U3AmtTU7qn https://t.co/3NAhHlmwjE","1772090703482626402","https://pbs.twimg.com/media/GJe7FzcbwAA-_Zk.jpg","","in","","0","0","0","https://twitter.com/Bankdata4/status/1772090703482626402","1183925227052363776","Bankdata4"
"1772012305942782241","Mon Mar 25 01:32:56 +0000 2024","1","@aparatur_spill Tetep Ibu Kota Negara krn di Statuta memang harus kedudukan di Ibu Kota UI tinggal pilih mau lahan yg mana di IKN. Beberapa bulan lalu petinggi kampus jg udah survey ke sana Tapi belum diputuskan ngebangun kampus baru lengkap fakultasnya atau hanya rektorat aja di sana","1772074153803153479","","aparatur_spill","in","Jakarta, Indonesia","1","1","0","https://twitter.com/sifa_fauzia/status/1772074153803153479","48285168","sifa_fauzia"
"1772061365194334442","Mon Mar 25 00:42:07 +0000 2024","0","Lembaga Adat Paser Kabupaten Penajam Paser Utara Provinsi Kalimantan Timur mengimbau masyarakat agar jangan terprovokasi dengan isu permasalahan agraria atau pertanahan di kawasan Ibu Kota Nusantara (IKN) dengan membawa nama masyarakat adat. https://t.co/NFhGHGXuhZ","1772061365194334442","","","in","Central Borneo, Indonesia","0","0","0","https://twitter.com/BORNEONEWS/status/1772061365194334442","207854679","BORNEONEWS"
"1772061169676882017","Mon Mar 25 00:41:20 +0000 2024","0","Kajari Balikpapan Slamet Riyanto S.H. M.H. menghadiri kegiatan Penyambutan Wakil Kepala Staf Angkatan Udara dan Panglima Komando Operasi Udara 2 Beserta Rombongan ke Balikpapan dan Ibu Kota Nusantara (IKN) di Baseops Lanud Dhomber Kota Balikpapan. Rabu (20/3/2024) https://t.co/vI0m5K39pN","1772061169676882017","https://pbs.twimg.com/media/GJegC0ubsAAVzPg.jpg","","in","Balikpapan, Kalimantan Timur","0","0","0","https://twitter.com/KN_Balikpapan/status/1772061169676882017","1373605881166798854","KN_Balikpapan"
"1772060785763848405","Mon Mar 25 00:39:49 +0000 2024","0","Otorita IKN (OIKN) mengungkap ada sosok 'Bandung Bondowoso' yang ikut menggarap pembangunan Ibu Kota Negara (IKN) Nusantara. Siapa sosok itu? https://t.co/W9NwLR4St6 https://t.co/R4E9Oj0MnF","1772060785763848405","https://pbs.twimg.com/media/GJef4dVbQAArKlB.jpg","","in","","0","0","0","https://twitter.com/tinusflip/status/1772060785763848405","704238913158782977","tinusflip"
